Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3ZzUOWnQuNxenx2MbZqtYq,"4PULA4EFzYTrxYvOVlwpiQ,08mu3VEvLCIWDq4t0NNoTN,5Us2dsq4VHlfLbKOrskg7K","Watch Out","Watch Out","Sidhu Moose Wala,Sikander Kahlon,Mxrci",2023-11-12,236168,75,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",0.465,0.646,7,-6.882,1,0.184,0.00563,0,0.191,0.336,99.436,4
610keNiNVTIkYD0CqeSerg,"0uOUeC51AxGnP6hB8gurwt,0QntOArZgiNHoemAzwJPu5","California Love","ANYWAY","Cheema Y,Gur Sidhu",2023-01-30,175686,78,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.648,0.609,1,-6.467,0,0.314,0.126,0.00000228,0.107,0.405,177.981,4
5ZLkihi6DVsHwDL3B8ym1t,"5r3wPya2PpeTTsXsGhQU8O","One Love","One Love","Shubh",2023-08-18,159222,86,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.848,0.512,7,-7.757,1,0.118,0.284,0.00645,0.101,0.881,144.926,4
6HEKcj2LfAd5oiceKWKjqU,"5CGQa62CAweD76eHlDmp1m,0nMjrfJdkdeEdNHDU72Rn1","Note","Let's Go","Dilpreet Dhillon,Mandeep Maavi",2023-11-13,187010,54,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.677,0.572,1,-6.776,1,0.42,0.172,0,0.0891,0.714,87.446,4
1YKPRycM3GzKbZUYDgLrmn,"3pQ4aA7dkolyjUAMrVScgh,5bppkTlu7F930pWlNn1b1g","Arjan Vailly (From ANIMAL)","Arjan Vailly (From ANIMAL)","Manan Bhardwaj,Bhupinder Babbal",2023-11-18,182170,61,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop,modern bollywood",0.532,0.825,3,-3.239,0,0.0798,0.241,0,0.31,0.878,75.723,4
24MMjyA3NLqCsDJfsn51eg,"74RGMjbSsFv5RLj8wVx9Yv,6nAMu7pGqdwUSsGMZPUvSk,1i31OYo0s5VoMCaMRJFZkJ","Mi Amor","Mi Amor","Sharn,40k,The Paul",2022-09-30,203048,81,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop",0.637,0.703,4,-5.297,0,0.0789,0.53,0.00000423,0.11,0.553,81.99,4
0YQJoDL6f46J0n1rOVkpxJ,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel","Softly","Making Memories","Karan Aujla,Ikky",2023-08-18,155161,84,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.735,0.564,8,-7.786,1,0.204,0.191,0,0.0791,0.902,92.986,4
6c4Po8zyQjB4cR5XgLhcGb,"0VAIiNSKG4DWkSaIy5qWz1,47SaOSOqcrxSJNZUuqpLuu,54E3dYx7RpaGZaDVXJTWjr","9:45","9:45","Prabh Singh,Jay Trak,Rooh Sandhu",2023-03-10,117606,82,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.796,0.455,1,-7.763,0,0.0997,0.637,0.00000359,0.156,0.352,99.958,4
4eBvRhTJ2AcxCsbfTUjoRp,"5r3wPya2PpeTTsXsGhQU8O","Cheques","Still Rollin","Shubh",2023-05-19,183756,85,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.742,0.627,4,-8.939,0,0.0533,0.262,0.0000123,0.269,0.356,89.998,4
2oenSXLDbWVaaL7QjSGYj5,"2FKWNmZWDBZR4dE5KX4plR,0OS0NZnK7TGIAWx8MkWNFN,7frYUe4C7A42uZqCzD34Y4","Lalkara","Ghost","Diljit Dosanjh,Intense,Sultaan",2023-09-29,160500,72,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop,punjabi hip hop",0.85,0.557,0,-4.503,0,0.0431,0.0365,0.00000208,0.131,0.468,96.99,4
72vuBPMhwFNlSYpTSf6fVD,"2FKWNmZWDBZR4dE5KX4plR,5WUlDfRSoLAfcVSX1WnrxN,2sWf9Tj6EsTxURcgil3NTG","Hass Hass","Hass Hass","Diljit Dosanjh,Sia,Greg Kurstin",2023-10-26,153016,81,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop,australian dance,australian pop,pop",0.726,0.804,6,-4.775,0,0.078,0.0348,0.00000559,0.361,0.644,90.983,4
4VosVUajzm6nzGlSb6nP3L,"3OQRPFFS3OsltFjFAXu1kE,3fWcIRZlzhMl2YNACMvHui","Check It Out","Check It Out","Parmish Verma,Paradox",2023-06-27,195957,78,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop,desi emo rap,desi hip hop,desi pop,desi trap",0.923,0.705,8,-4.548,0,0.26,0.0992,0.00000412,0.198,0.587,94.022,4
6oz1L5jcqZWYuId7nxvIan,"5r3wPya2PpeTTsXsGhQU8O","Still Rollin","Still Rollin","Shubh",2023-05-19,174730,82,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.881,0.431,6,-11.093,0,0.0914,0.182,0.0018,0.113,0.246,94,4
3s6bB02odIXvM3OpnqgzNN,"4eB5clMaoi0cCRnCwLkkiS,2vJvM1hPBYqDoGBje0kRMd,3BmI2nuXJ2sCiVa3miR7PT","Ayee","Ayee","Harnoor,Jassa Dhillon,Ilam",2023-09-21,146526,72,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.869,0.521,11,-9.376,0,0.162,0.567,0,0.101,0.485,94.981,4
18kRElgBSIAsd3DHPUajuI,"2FKWNmZWDBZR4dE5KX4plR,54BjV0qctcWp8xOip7uaJD","Jatt Vailly","Ghost","Diljit Dosanjh,thiarajxtt",2023-09-29,151989,70,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop",0.868,0.523,7,-7.487,1,0.058,0.052,0.0000136,0.22,0.799,98.038,4
2uWZ7EGddFlA1DJ3Rzzvs2,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel,5DzbLrOUJEiT6kx68Dnqxr","Bachke Bachke (feat. Yarah)","Making Memories","Karan Aujla,Ikky,Yarah",2023-08-18,210117,76,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop,canadian contemporary r&b",0.665,0.541,3,-5.864,0,0.0861,0.394,0,0.393,0.461,88.086,4
0xIuPDzJSnJywALez8dwKR,"6LEG9Ld1aLImEFEVHdWNSB","With You","With You","AP Dhillon",2023-08-11,154554,83,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop,punjabi hip hop,punjabi pop",0.78,0.744,2,-4.773,1,0.0298,0.161,0.0011,0.201,0.925,116.978,4
5RaK2eqyHaBSyjEtI27w3T,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel","Try Me","Making Memories","Karan Aujla,Ikky",2023-08-18,195360,75,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.627,0.876,1,-4.857,1,0.0642,0.00601,0,0.65,0.397,97.244,4
4hYKmQvLi2yaFAd7Kx07Vp,"3TozxPbDes76aGFdfv7PMv,1292Fb98poF6N9aEk9oibw","Tareefan","Tareefan","Jordan Sandhu,Mehar Vaani",2023-08-19,192000,73,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.74,0.628,7,-5.348,1,0.0999,0.0629,0,0.0826,0.639,80.003,4
03yKEFruN3BS2coglBtt2N,"3lmszXxkp47K9kDCRRPU8p,3OQRPFFS3OsltFjFAXu1kE,55kkrbuMkdzPGD7YGA6xrJ","Rubicon Drill","Forever","Laddi Chahal,Parmish Verma,Gurlez Akhtar",2022-11-16,188571,76,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.868,0.745,11,-5.82,0,0.268,0.187,0.000342,0.431,0.762,139.9,4
3F3ZuXYFXGM1V6pk3b3zmi,"2FKWNmZWDBZR4dE5KX4plR,54BjV0qctcWp8xOip7uaJD","Kinni Kinni","Ghost","Diljit Dosanjh,thiarajxtt",2023-09-29,213344,64,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop",0.883,0.525,3,-8.391,0,0.112,0.517,0.00046,0.0734,0.608,97.005,4
32VAw8DL9ixX5XSW2VLcZ4,"3OQRPFFS3OsltFjFAXu1kE,06sVoZgq2NIPNoWgggu8Vq","Aam Jahe Munde","Aam Jahe Munde","Parmish Verma,PARDHAAN",2020-05-02,207838,77,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.876,0.575,8,-6.044,0,0.135,0.308,0,0.214,0.716,91.989,4
6NJ8Z5GDoHe47R6gGX6sLq,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel,5TvdGhdmRObqOkU6eGfXb5","Admirin' You (feat. Preston Pablo)","Admirin' You (feat. Preston Pablo)","Karan Aujla,Ikky,Preston Pablo",2023-08-01,214750,75,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.756,0.664,1,-6.227,1,0.0851,0.0935,0,0.104,0.675,96.018,4
3nKQrVVlwbAQSnFbgZWdN0,"4qjiRRFcM4WZ0aJ3IHdWPN,6DARBhWbfcS9E4yJzcliqQ,5gZhfbckaWo89OzDSk3gdT","White Brown Black","White Brown Black","Avvy Sra,Karan Aujla,Jaani",2022-12-09,175999,79,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop,desi hip hop",0.868,0.748,1,-3.492,0,0.0951,0.29,0.00000393,0.252,0.829,119.965,4
53QrRlALFJfZgdcGLKwy5s,"5r3wPya2PpeTTsXsGhQU8O","Dior","Still Rollin","Shubh",2023-05-19,139133,76,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.967,0.362,5,-11.374,0,0.159,0.514,0.00637,0.124,0.633,115.974,4
6TJ8etbh8uFFLuVbLj25lz,"6LEG9Ld1aLImEFEVHdWNSB","Sleepless","Sleepless","AP Dhillon",2023-07-14,156292,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop,punjabi hip hop,punjabi pop",0.747,0.692,7,-5.7,1,0.12,0.143,0.00014,0.134,0.519,115.009,4
0TdWXMXyfTQ2qp5vvU9LID,"2FKWNmZWDBZR4dE5KX4plR,0OS0NZnK7TGIAWx8MkWNFN","Case","Ghost","Diljit Dosanjh,Intense",2023-09-29,135500,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop",0.856,0.811,10,-5.737,0,0.253,0.0591,0.0000402,0.0494,0.767,151.971,4
3iNn2VvRJMpz5VLbEAH2r1,"6PdJJhJWHFRtoERTQ8JGq1,6ze415xN4HqPmAhj1P4pRl","My Prime","Naveezy","Navaan Sandhu,bebhumika",2023-09-01,250434,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.698,0.765,2,-3.999,0,0.0597,0.343,0,0.118,0.523,91.991,4
2zkp8sFTnlN7xBrxnG5PA6,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel","What...?","Making Memories","Karan Aujla,Ikky",2023-08-18,146500,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.698,0.544,3,-4.882,0,0.313,0.0467,0,0.0872,0.806,92.977,4
5W7DOVGQLTigu09afW7QMT,"4PULA4EFzYTrxYvOVlwpiQ","295","Moosetape","Sidhu Moose Wala",2021-05-15,270000,78,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",0.557,0.794,11,-5.698,0,0.2,0.179,0,0.106,0.432,91.366,4
0biuGbhZwYnuUwMOi4fvaN,"6FDDxz6lYakINkmWPOlIZG,2E6ODN4Dna1vkh6s8sxHC0","Attraction","Attraction","Sukha,Prodgk",2023-07-14,183169,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop,punjabi hip hop",0.691,0.551,7,-7.225,0,0.0985,0.751,0.0000993,0.105,0.389,91.08,4
3ZGJhN4unVspOqpwGvUL2W,"2FKWNmZWDBZR4dE5KX4plR","Lemonade","Drive Thru","Diljit Dosanjh",2022-07-15,166666,77,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop",0.789,0.744,1,-7.245,1,0.0414,0.281,0,0.0763,0.783,143.998,4
3xsUWTwx4m4cYgpueIPOWi,"6IP4VnqS1pOiQcPVP4zx0H,3rDMzoRvRb5XfbZTk2gHCK","Rubicon","Rubicon","Prem Dhillon,Rass",2023-08-10,251917,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.694,0.66,11,-4.535,0,0.162,0.167,0,0.14,0.581,145.735,4
3GEiVoaUXq468gfYs2EPfh,"4Ai0pGz6GhQavjzaRhPTvz,4PULA4EFzYTrxYvOVlwpiQ","Chorni","Chorni","DIVINE,Sidhu Moose Wala",2023-07-07,181000,76,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,desi trap,hindi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",0.792,0.704,2,-5.706,1,0.333,0.126,0,0.117,0.618,90.491,4
28lvraTNIN8qiTpoIK7m8Z,"6LEG9Ld1aLImEFEVHdWNSB,6aQfrWHwAcuY8IYItbChZh","True Stories","True Stories","AP Dhillon,Shinda Kahlon",2023-06-16,117972,77,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop,punjabi hip hop,punjabi pop",0.725,0.658,1,-8.906,1,0.268,0.299,0.0000738,0.209,0.443,147.936,4
4D8eFUu6Hvulrq6CGqGaLR,"6QoCrBHsojKnOrsGNfRcTN,5xh6szshoZ0UfZD1x6QzZG","Khayaal","Khayaal","Talwiinder,NDS",2023-03-16,162018,72,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.626,0.593,5,-5.234,0,0.241,0.312,0.00000238,0.171,0.421,66.682,5
42TMa2hgBNjte4uV7jNCnQ,"5r3wPya2PpeTTsXsGhQU8O,3nqS8jzqmsPKFJTp0BOIel","Baller","Baller","Shubh,Ikky",2022-09-09,148188,78,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop,punjabi pop",0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4
2NmBCDkjvJVvEZkH5QDOeb,"4C19flKmMm12gRxmBJWMCV,3quojFCZjKk1j5zIv0HX2P,2YzXsQoI3rqYNEVd4nac7g","Thaa","Thaa","Varinder Brar,Rav Dhaliwal,Ultra Beats",2023-03-25,181340,74,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"haryanvi hip hop,punjabi pop",0.794,0.676,6,-5.801,0,0.0593,0.168,0,0.158,0.854,89.929,4
4ZVtid5khBfDx6Co0vTUE6,"2vJvM1hPBYqDoGBje0kRMd,54BjV0qctcWp8xOip7uaJD","SPAIN","VIBIN","Jassa Dhillon,thiarajxtt",2023-01-09,104006,73,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.73,0.673,6,-6.625,1,0.0685,0.324,0.0201,0.098,0.563,90.058,4
08Isz2ETWSBhvIl8UpKYsp,"5r3wPya2PpeTTsXsGhQU8O","No Love","No Love","Shubh",2022-02-22,170387,80,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.768,0.487,4,-8.936,0,0.0431,0.24,0,0.175,0.722,137.034,4
0orOI8nTid7fxPvWIx1tKP,"64DvMieEUCdrYKmEIhDt8G,5Us2dsq4VHlfLbKOrskg7K","Ilzaam","Saroor","Arjan Dhillon,Mxrci",2023-06-29,187968,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.657,0.777,2,-5.576,1,0.114,0.00125,0,0.0808,0.638,87.482,4
0dDDt47pVAToheSPh12utX,"2praKdsjYPKh2yNXBdTWGT,3hWwqQE8pDtGEOOf0VJx4t,2RJawMqX9ESxws2KMtHyP3","Death Row","Death Row","Ninja,J.Hind,Deep Jandu",2023-04-27,185429,67,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop,punjabi hip hop",0.846,0.706,2,-8.279,1,0.229,0.216,0.0000434,0.0818,0.731,103.095,4
6biqkuWq069vByAEeGxZlr,"5r3wPya2PpeTTsXsGhQU8O","Her","Her","Shubh",2022-11-30,154080,74,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi hip hop",0.676,0.447,11,-8.827,0,0.0942,0.201,0,0.135,0.567,84.715,4
3wz2vWhYnnBoFmgMkqtzLy,"1sSYaQBOI71QZDZ9OWW3hp,4Lk9Mory8nRTolPO1TMMcN","Daku","Daku","Chani Nattan,Inderpal Moga",2021-01-16,131077,77,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.847,0.558,8,-5.855,0,0.0663,0.325,0,0.135,0.495,98.062,4
4SJMuaIYcBS8ke96lDYOsw,"6DARBhWbfcS9E4yJzcliqQ","On Top","On Top","Karan Aujla",2022-11-25,183428,74,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.831,0.75,10,-5.42,0,0.153,0.0188,0,0.111,0.662,139.979,4
3JkVYvxNoGf2HCWJo61462,"4PULA4EFzYTrxYvOVlwpiQ,2ScEhgArBEdKyU4vNHSyiY,503jMzlAxbEpfltywmU45E","Never Fold","No Name","Sidhu Moose Wala,Sunny Malton,SOE",2022-04-25,183225,76,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",0.814,0.786,8,-5.178,0,0.232,0.069,0,0.0976,0.797,93.025,4
07X7p4jFhHEECps5IBKQ3c,"53DGPAJOq7aJrvYGrumUOV,0QntOArZgiNHoemAzwJPu5,5yI5MjFLwQwfP24OxchqN1","Dekhya Kite","Dekhya Kite","Davy,Gur Sidhu,Simar Kaur",2022-10-12,182000,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop,desi pop,modern bollywood",0.779,0.533,5,-7.371,1,0.0563,0.171,0.00000209,0.32,0.457,144.992,4
3UeV0FgtxsChvX6rlX8loZ,"6IP4VnqS1pOiQcPVP4zx0H","Silicone","Silicone","Prem Dhillon",2023-04-19,206257,68,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.582,0.661,10,-7.006,0,0.172,0.0693,0,0.309,0.514,89.604,4
7o1SDLghDwMc4OW3rKakVt,"3R1penrqtuKNTeWABjKT5N,3SQVNBF31sOSgXeXzkGW9M,54BjV0qctcWp8xOip7uaJD","Afterhours","Afterhours","Bir,Dhanju,thiarajxtt",2022-07-06,140152,74,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.772,0.703,11,-7.73,0,0.122,0.211,0.00122,0.129,0.48,90.036,4
7FVgT8XjxUSfKuZuHxg316,"4hMUptoqDVqFXA8Inz20II,7yLGN6pQ3Fll8eWpjJwwQl,0N2lT1m7rG0klYHZrkyMPw","Todh","Todh","Prince Narula,Munawar Faruqui,Rony Ajnali",2022-11-05,236800,73,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi emo rap",0.549,0.748,9,-6.521,0,0.384,0.402,0,0.298,0.781,149.722,4
0j9Y4rbP8dkNipKoCR1gva,"1Oh5bPXjw5jreVFhKc4jux","Shape","Another Side","Kaka",2023-01-15,197892,72,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.843,0.701,11,-4.492,0,0.0927,0.143,0.00000109,0.334,0.435,103.021,4
5aVuu233cUXaz2899s8fT9,"3TozxPbDes76aGFdfv7PMv,6lMIhndzcevFkVWSJnXPt2","Tu Te Sharab","Tu Te Sharab","Jordan Sandhu,Desi Crew",2023-02-06,195000,67,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.63,0.649,5,-7.181,0,0.263,0.0245,0,0.0392,0.621,83.385,4
6Z4rRhYZVQsYKmrxD40tru,"34gAaWeYZoRER7MY3KBy1Q,3x1jBMHHrDUQbtRrvV78h2","Obsessed","Obsessed","Riar Saab,Abhijay Sharma",2022-09-29,190444,78,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop,desi pop",0.798,0.74,5,-4.099,0,0.0861,0.616,0,0.084,0.851,134.932,4
64mInfKzmJIbuTvcnhRgfW,"1mUl05hT77FrwVFW51wOlr","Showstopper","Showstopper","JERRY",2023-07-21,146062,71,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.808,0.593,10,-6.311,0,0.0351,0.347,0.000223,0.113,0.299,99.988,4
3VwIFCFQ6HQNzlQPfJBrt7,"0mJDQBWytBhOh5JB1DOQ1c,56SjZARoEvag3RoKWIb16j","Ittar","Ittar","Jasmine Sandlas,B Praak",2023-03-07,200930,66,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi pop,punjabi pop,filmi",0.487,0.755,8,-4.42,0,0.0963,0.165,0,0.0713,0.656,85.256,4
7J5V3MlzpfSF6jEchkfxB6,"48cVwD5hffidwvlxLCc2pm","Gall Khaas","Gall Khaas","Zehr Vibe",2022-03-02,160200,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.866,0.707,9,-7.34,0,0.132,0.0742,0,0.0852,0.294,99.997,4
5iVYMQKl3OZi0ULxeKAkho,"6PdJJhJWHFRtoERTQ8JGq1","Hood Famous","Relentless","Navaan Sandhu",2023-01-27,176170,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.711,0.662,10,-6.087,0,0.301,0.0879,0,0.206,0.581,94.111,4
6oEAcSY98NPIgD9UumQwIg,"2FKWNmZWDBZR4dE5KX4plR,1zNqDE7qDGCsyzJwohVaoX,0OS0NZnK7TGIAWx8MkWNFN","Peaches (feat. Anne-Marie)","Peaches (feat. Anne-Marie)","Diljit Dosanjh,Anne-Marie,Intense",2022-08-19,189882,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,punjabi pop,pop",0.633,0.567,4,-7.296,0,0.113,0.386,0,0.069,0.353,85.297,4
5si4xdFplkXAydKfFe1xXa,"6DARBhWbfcS9E4yJzcliqQ,3nqS8jzqmsPKFJTp0BOIel","Take It Easy","Four You","Karan Aujla,Ikky",2023-02-04,210361,73,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,punjabi pop",0.64,0.707,1,-4.803,1,0.0541,0.144,0,0.399,0.411,82.973,4
3HJRVmgJQ8Bg1guFckZKh9,"64DvMieEUCdrYKmEIhDt8G","Setting","Setting","Arjan Dhillon",2022-04-26,160000,64,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.697,0.753,3,-3.416,0,0.216,0.0643,0,0.0344,0.837,90.367,4
1C6auFaK08OhOTJ8bfrAiG,"4aopF0aU0Nbu5GtSorXV0W,2r3HmBK84dHpMW5WFNdWNP","Dilawara","Dilawara","The PropheC,Ezu",2023-03-08,222827,72,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"desi hip hop,desi pop,punjabi pop",0.675,0.653,7,-7.504,0,0.0552,0.0815,0.00049,0.16,0.132,91.017,4
7Gm3V7q7zm5byzS0QQ8VHn,"2f3dFiQ7uWMFKrbxK8LbkX,6lMIhndzcevFkVWSJnXPt2,0nMjrfJdkdeEdNHDU72Rn1","Nachdi To'n","Young Once","HUSTINDER,Desi Crew,Mandeep Maavi",2022-12-02,183829,63,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.697,0.661,1,-3.95,0,0.24,0.315,0,0.274,0.628,140.71,3
2DnRbGR0JIKLERKI8IGcoL,"2qqPV8ZkTpVdwfMOKSsb8N","Naam Sunuga","Naam Sunuga","Khan Bhaini",2023-02-07,207272,65,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.654,0.661,11,-5.543,0,0.226,0.456,0,0.27,0.693,88.008,4
0w2wUGseVPOTjYVp3ZbBlf,"64DvMieEUCdrYKmEIhDt8G","Salute","Salute","Arjan Dhillon",2023-03-02,203465,67,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.648,0.771,4,-6.949,0,0.0694,0.0123,0,0.335,0.794,88.063,4
3oWv5qDKYN7MH6FdlglMN5,"5rQoBDKFnd1n6BkdbgVaRL,6qjhYs5KNSoSU6fNJqDGIo","Moon Rise","Man Of The Moon","Guru Randhawa,Sanjoy",2022-08-22,174056,74,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"filmi,modern bollywood,desi pop",0.756,0.713,3,-6.91,0,0.122,0.365,0.000153,0.228,0.597,92.039,4
7oT6RQYVVc9UOUxKNrLMm8,"2RlWC7XKizSOsZ8F3uGi59,1DU68vYYJqrO7fXt6X7ZkJ,0N2lT1m7rG0klYHZrkyMPw","Solid","Layers","Ammy Virk,Jaymeet,Rony Ajnali",2023-02-03,174000,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:19:37Z,"punjabi pop",0.926,0.684,5,-5.733,0,0.089,0.108,0,0.0889,0.711,112.007,4
